1582576	No quiero dinero.
1582589	El que tiene dinero hace lo que quiere.
1582611	Quiere el dinero.
1582621	Sobre el dinero no se habla, se tiene.
1582622	Siempre está sin dinero.
1582673	Ella misma dijo eso.
1582874	No queda otra.
1583635	¿Cómo ganas tú tu dinero?
1583673	Seguro que tiene algo que ver con dinero.
1585295	Hoy no es tu día.
1586331	Él dijo mi nombre.
1586481	Él está con otro teléfono.
1586589	Parece que es serio.
1586769	Él no lo quiere.
1586801	Vosotros primero.
1590164	¿Te gustaría algo de ayuda?
1590165	¿Qué tal tu nuevo trabajo?
1590337	Sigue sin mí.
1591598	Aquí no hay nada.
1592631	Él puede que no venga.
1593366	Estoy bastante mejor ahora.
1594270	Ya te lo dije.
1595162	¿Te gusta esta chica?
1596405	¿Eres nueva?
1598154	¡Él es mi tipo!
1599005	Ya nos podemos ir.
1599333	¿No crees que es una cosa mala?
1602698	No eres el único.
1602791	¿Tienes algo para mí?
1603627	Ella no tiene menos de treinta.
1603694	¿Qué crees?
1604342	Él es mejor que cualquier otro.
1604571	Adiós. Hasta mañana.
1606121	¿Ahora estás mejor?
1606391	Dije eso, pero no lo dije en serio.
1606666	Teléfono.
1607681	Así es como lo hacemos.
1610024	¿Qué hace tu hijo?
1610617	Eso es lo que crees tú.
1610618	Eso es lo que crees.
1610666	¿Ahora puedo hablar contigo?
1610774	La quería de verdad.
1612594	¿No fue él allí?
1613025	¿Quién, yo?
1613660	Es mi vida.
1615180	¡Oh, claro que no!
1616052	Tienes algo de dinero, ¿no?
1617598	Lo digo todo el tiempo.
1617836	Yo estaba aquí primero.
1617849	Nadie hace eso.
1619696	Aquí hay algo.
1619710	Esta es la parte importante.
1619714	Así es como ha sido siempre.
1619724	¿Eso no es verdad?
1619758	No se ha hecho antes.
1619759	Ahora tiene sentido.
1619800	No tengo ni idea de qué estás hablando.
1619805	Gracias, amigo mío.
1619813	Eres nuevo aquí, ¿verdad?
1619892	¿Amigo de quién eres?
1621047	Sé que puedo hacerlo.
1621049	Sé que podemos hacerlo.
1622017	Ha pasado mucho tiempo desde que lo vi.
1622139	No podía ver nada.
1622947	No es lo mismo.
1622952	Es igual para todo el mundo.
1623373	Él es amigo de ella.
1623556	Él no ha estado aquí mucho tiempo.
1623818	De hecho, lo hizo para él mismo.
1624256	Por mí, bien.
1624722	¿Qué es tan importante?
1624812	No tengo nada que hacer.
1625477	¡Mira, mira!
1627193	¡No importa!
1630613	Son las dos en punto de la mañana.
1630632	Si él viene, pues mucho mejor.
1630760	Estamos en casa.
1633518	No tengo nada para dar.
1634147	Lo siento, no tengo cambio.
1634585	Eso no pasó realmente.
1634586	Nunca pasó.
1634606	No me sé su nombre.
1637323	Llama al 110 ahora mismo.
1637511	Dime cómo es ese hombre.
1638190	Trabajo para ti.
1638200	¿Cuánto es esto?
1638641	¿Dónde están tus padres?
1638681	Me siento mal por ellos.
1638686	Se pone peor.
1639292	Él te quiere mucho.
1639348	¿Estás seguro de que quieres hacerlo?
1641797	Se ha dejado el cambio.
1641822	No es tan fácil como crees.
1641903	Necesito mucho tu ayuda.
1642199	Sé que tengo razón.
1642342	Quería ir.
1642378	¡Ah! ¡Espera un momento!
1643604	Él tampoco viene.
1643606	Mañana tengo mucho trabajo.
1644296	¿Puedo comer algo?
1644378	¡Todavía no me lo creo!
1648588	La verdad es que yo no lo veo de esa forma.
1651076	¿Qué te hace pensar que eso no es cierto?
1651084	Hizo un buen trabajo.
1651098	No soy tu amigo.
1651117	¿Puedes hacerlo más rápido?
1651118	¿Puedes ir más rápido?
1651414	Eso es otra cosa.
1654689	Eso es mío.
1654892	No es la primera vez que pasa.
1656329	Estamos aquí.
1658045	Estoy en problemas.
1658251	Sigue así.
1658355	¡Habla conmigo!
1660959	No ha venido todavía.
1661003	Lo sabía.
1661678	Haces un gran trabajo.
1661679	Haces un trabajo muy bueno.
1661680	Haces un trabajo muy importante.
1662237	Su hermano mayor ha muerto el mes pasado.
1662487	Estoy de cuatro meses.
1662534	Su hermano ha muerto el mes pasado.
1662741	Vamos para casa.
1662849	Puede que haya otros.
1664075	Tengo algo para vosotros.
1664078	Tengo algo para usted.
1664897	Es un problema difícil.
1665547	Que lo haga otro, por favor.
1666476	Esto es un hecho.
1666488	Ella lo hace rápido.
1666498	Esto está tan bueno.
1666524	Soy nuevo aquí.
1667138	Viene aquí dos veces por semana.
1667236	La veo una vez por semana.
1667297	Es dos años mayor que yo.
1672056	No la vi.
1672070	No hay agua.
1672856	Yo lo sé.
1672938	No somos nosotros.
1674210	En ese momento se había ido.
1675036	Puede estar aquí en cualquier momento.
1675086	¡Todavía queda mucho por hacer!
1675565	Él está en problemas.
1676624	Cuatro veces cinco son veinte.
1679902	¿Hace cuánto tiempo fue eso?
1680864	Veinte años es mucho tiempo.
1681097	¿Ellos son amigos?
1683614	Tú sabes cómo es.
1683645	Esto es muy cierto.
1685381	No quiero hacerlo otra vez.
1685858	Espero mucho de él.
1686297	Puedo hacerlo.
1686314	Todos lo hemos hecho.
1686324	¿Qué mierda es eso?
1686351	Nadie me lo dijo.
1686353	Esto no es nada bueno.
1686396	Le gusta dormir.
1686474	¿Eso es lo que quiere?
1686488	¿Es eso lo que quieres?
1686492	No le vi.
1686522	Es el más grande del mundo.
1686532	¡De eso nada!
1686552	Realmente nadie sabe qué está pasando.
1686828	Lo estás haciendo bien.
1686844	¡Di algo!
1686906	¿Tienes unos minutos?
1686936	¿Tienes algo más que decir?
1686965	No sé qué está pasando.
1686966	No sé qué es lo que está pasando.
1687037	Ellos lo hacen más rápido que yo.
1687040	Eres una mala persona.
1687056	¿Has visto eso?
1687060	¿Cómo lo hace?
1687080	Él sabe la verdad.
1687082	Ella sabe la verdad.
1687108	Él no es más fuerte que yo.
1687170	Ya no eres mi amigo.
1687178	Él hizo un buen trabajo.
1688051	¿Cuánto ganas?
1689357	¿Cómo te ganas la vida?
1689643	Sabes dónde está todo.
1690655	¡Tengo uno!
1690719	¿Por qué están haciendo esto?
1690720	¿Por qué estamos haciendo esto?
1690734	¿Por qué está haciendo esto?
1690739	¿Por qué haces esto?
1690770	Necesito más poder.
1693740	¿Sabes qué camino tomar?
1695245	No sabía que él estaba muerto.
1697987	Creo que no.
1700816	¿Cómo de grande es tu casa?
1701397	Quiero lo mejor.
1702268	No puedo pensar en otra cosa.
1702547	Diez años, eso es mucho.
1704970	Ella hizo sola el trabajo.
1705508	Le dije que estaba en lo cierto.
1707835	¡Soy feliz!
1707836	¡Estoy feliz!
1710951	¿Cómo puede estar tan tranquilo?
1711041	Eso parece fácil.
1711143	¿Qué pasa después?
1711147	Alguien viene.
1712389	¿Nada le va bien?
1712391	No quiero saber nada hasta mañana.
1712488	Un sobre, por favor.
1712771	Ya llevo aquí dos horas.
1712934	Él no es muy mayor para hacerlo.
1712951	Tengo todo lo que necesito.
1713168	Ningún hombre podría hacerlo.
1713364	¿Puede ser cierto?
1713584	¡Oye tú!
1715102	No digas algo así mientras ella no esté.
1715517	Ya no está con el mismo tipo que antes.
1715559	¿Qué te hace feliz?
1715727	Eso es todo lo que sabemos.
1715821	Nada importa realmente.
1715861	¿Eres feliz ahora mismo?
1715902	De hecho, es cierto.
1716961	Me acuerdo muy bien.
1718245	Una vez más gracias por todo.
1721219	El trabajo está hecho.
1721394	¡Nunca digas nunca!
1722950	Ella tiene dos años más que tú.
1723623	No lo hemos visto en diez años.
1726097	Quiero más.
1726608	¿Todo claro?
1726860	Ella tiene suerte.
1726872	¿Qué hacemos hoy?
1728289	Ella quiere más.
1728298	Sabes que tengo que ir.
1728299	Sabes que me tengo que ir.
1728307	¿Estás seguro de poder hacerlo?
1731004	Es un nuevo día.
1731786	¿Quieres ver este programa?
1731829	¿Dónde está tu hermana?
1732153	¿Cómo puedes estar tan seguro?
1732154	¿Cómo puede usted estar tan seguro?
1732156	Veo esto.
1734234	Va bien.
1736769	¿Cuándo te puedo ver?
1736803	Ella no sabía qué hacer.
1737571	Tal vez él no sea feliz.
1741697	Soy como ellos.
1741699	Soy como ella.
1741700	Soy como él.
1741701	Soy como vosotros.
1741702	Soy como tú.
1741704	Soy como mi padre.
1741705	Soy como mi madre.
1741712	Soy como mi hermana.
1741713	Soy como mi hermano.
1741719	Creo que ya he estado aquí antes.
1741740	Él es su único hijo.
1742347	No estoy del todo seguro.
1742490	Déjame ir contigo.
1742912	Yo lo he dicho.
1743374	¿De cuánto estás?
1743507	Bien hecho es mejor que bien dicho.
1744758	Estamos de camino.
1744861	No estoy seguro de por qué.
1744873	¿Qué se puede hacer?
1745746	¡Ahora no!
1745900	¿Te puedo decir algo?
1747157	No quiero vivir sola.
1747166	Hoy me siento mal.
1748228	Ahora ven conmigo.
1748229	¿Puedes ver?
1748236	¿Estás seguro de esto?
1748287	No quiero dejar este trabajo.
1748289	No quiero volver allí.
1748295	Ahora sé lo que tengo que hacer.
1748309	Sé lo que quiero hacer.
1748349	Di la verdad.
1748410	¿Dónde está tu dinero?
1749042	¿Hay un teléfono en alguna parte?
1749158	Tiene un bonito nombre.
1750099	No le había visto nunca antes.
1751092	¿Qué hace Antonio?
1751784	Eso podemos hacerlo nosotros.
1751809	Me gusta esa persona.
1752000	¿Has dicho que sí?
1753489	¿Ha venido?
1753941	Ella quiere uno.
1753942	Ella quiere una.
1753943	¡Quiero uno!
1753944	¡Quiero una!
1754103	Sabes lo que tienes que hacer.
1756536	Eso es otro problema.
1758167	Me gusta tener muchas cosas que hacer.
1761568	Eso será todo por hoy.
1761642	Es un hecho.
1762529	Parece feliz.
1764248	Este no es mi coche.
1764686	Él quiere uno.
1764687	Él quiere una.
1766854	Todo el mundo puede hacerlo.
1766866	Usted es una buena persona.
1766963	Ya lo he visto.
1767570	Me lo quiero comer.
1770973	Eso ya lo sé.
1770986	Todo pasó muy rápido.
1771525	Nadie quiere ir allí.
1771980	¡Mejor así!
1771994	¡Perdón!
1774753	No puedes hacer eso.
1774818	Sé muy poco de él.
1774836	No quiero seguir hablando de eso.
1778404	Sé tú misma.
1778432	Estos son mis amigos.
1778434	Me voy.
1778435	Nos vamos.
1778441	No es una buena idea.
1778445	Tengo mucha suerte.
1778449	Tenemos poco tiempo.
1779909	Lo has dicho tú mismo.
1781289	No es así como me siento.
1781615	No te creo.
1781652	Ella no tiene hijos.
1781713	Parece que siempre hay algo que hacer.
1783226	Puedes entrar ahora.
1784819	¿Dónde está mi padre?
1784885	Entonces, que así sea.
1784896	Yo la quería.
1785019	No sé lo que quiero.
1785020	No sé qué quiero.
1785057	Sí, está en casa.
1786344	¿Qué puedo hacer por usted?
1786346	¿Qué puedo hacer por vosotros?
1786356	Tengo que trabajar.
1786797	Debe de ser difícil para ti.
1786798	Debe de ser difícil para vosotros.
1788739	¿Tu coche es rápido?
1790505	Tengo que saber la verdad.
1791996	Soy una buena persona.
1793424	Vale, vamos.
1794646	Ayer hizo muy buen tiempo.
1795059	En eso tiene razón.
1798625	¡Eh! ¿Qué ha pasado?
1798794	No nos falta de nada.
1798795	No nos falta nada.
1798799	Te veo la semana que viene.
1801155	Creo que ella es buena.
1801817	Ella debe ser feliz.
1803725	Sé lo que has hecho.
1807480	Me gusta tu trabajo.
1807815	¿Es amor?
1807864	Es una chica.
1807865	Es una niña.
1809992	¿Lo ha hecho usted?
1810000	Es cierto, ¿no?
1810597	¿Tienes algo en contra?
1811086	Parece que ellos tienen buena cabeza.
1813442	¿Qué habéis hecho?
1814879	¡Rápido!
1815130	Si hace buen tiempo, voy.
1815327	Todos están aquí menos él.
1815369	Lo que dije es cierto.
1817300	No entiendo de qué estás hablando.
1817859	No es para nada un trabajo fácil.
1819633	Debe de tener más de cincuenta años.
1819995	Tienen agua.
1820035	Me gusta vivir aquí.
1820064	Yo te quería.
1820066	Yo os quería.
1820945	Necesito el dinero.
1821012	Tiene razón.
1821046	Nadie quiere trabajar.
1821977	Mejor tarde que nunca.
1822141	¡Sé fuerte!
1822181	¿Qué ha hecho esta mañana?
1824806	¡Yo también quiero ir!
1824809	¡Esto me hace bien!
1824979	No tenemos agua.
1827352	¿Quieres venir?
1827390	No sabía que estaba ahí.
1827678	Tenemos muchos amigos.
1828778	¿Ya ha venido?
1828780	Mi hermana tiene tres años.
1829229	¿Ha venido él?
1829234	¿Dónde podría estar él?
1829235	¿Dónde podría estar ella?
1829237	Quiero este.
1829421	¡Para de decir eso!
1829809	¡Déjame entrar, por favor!
1831139	No hay amor feliz.
1831931	No quiero comer nada.
1831973	Nadie quería comer.
1831975	Por favor, déjame comer tranquilo.
1831976	Por favor, déjame comer tranquila.
1831998	Lo que quiero ahora es algo para comer.
1832081	¿No tienes ningún amigo?
1832086	¿Se te ha ido la cabeza?
1832120	¿Qué estaba haciendo él allí?
1833794	Para mí es eso.
1833907	No estás bien.
1833964	Eso sería difícil.
1834039	Mi hermano tiene dos años más que yo.
1834194	¿Cómo hacemos eso?
1836162	Tengo un problema serio.
1837619	El primer paso es siempre el más difícil.
1837707	Ya he estado allí.
1838407	Tenemos que dormir al menos ocho horas por día.
1841167	Estoy del todo de acuerdo contigo.
1841781	Tengo una idea mejor.
1841787	Nunca dije eso.
1841818	¿Qué pasa ahora?
1841879	Ahora siento lo mismo.
1846451	¡Dime la verdad!
1852172	¿Qué es la verdad?
1852229	¿No tiene ningún amigo?
1852306	¿Puede hacerlo por mí?
1852307	¿Puede hacerlo en mi lugar?
1852435	Ella viene de una buena familia.
1852448	Puede que mañana no venga.
1852621	Es un poco como su madre.
1852819	Le vi ayer.
1853050	La he visto aquí.
1859623	¿Dónde están?
1859875	Nunca me dices nada.
1861904	¿Todavía la quiere?
1861905	¿Todavía le quiere?
1861938	Ella todavía le quiere.
1861941	Él todavía la quiere.
1861955	Ella es buena.
1861958	Él es bueno.
1861977	¿Por qué me hacen esto?
1861983	Lo hago lo mejor que puedo.
1861985	Eso no se me da bien.
1861997	Tenía otra cosa en la cabeza.
1863947	Me gusta tu familia.
1864276	Soy un buen hombre.
1865313	¿Hoy está mejor?
1866384	¿No estás de acuerdo?
1868590	No puedo dejar de pensar en ti.
1868638	Nadie estaba de acuerdo con él.
1868642	Nadie estaba de acuerdo conmigo.
1868688	Sé qué es lo que quieres.
1868689	Sé lo que quieres.
1868691	Nadie hizo nada.
1868771	Era su primer trabajo.
1868779	Es bueno para el negocio.
1868790	Hizo un gran trabajo.
1868819	Él lo está haciendo lo mejor que puede.
1868822	¿Por qué me estás haciendo esto?
1868823	¿Por qué me estáis haciendo esto?
1868834	Esto no se me da bien.
1869207	Necesito un coche nuevo.
1869229	Eso me gustaría.
1869243	¿Esa es tu madre?
1869259	Es mucho trabajo.
1869439	Es siempre lo mismo.
1869466	Fue mi primer trabajo.
1869483	Ella hizo un gran trabajo.
1869770	¿Ella se ha ido?
1869851	¿Qué hacía ella aquí?
1871313	Es bastante grande.
1871345	¡Mala suerte!
1873115	Ven pasado mañana.
1873437	Eso tiene sentido.
1873991	No me digas lo que tengo que decir.
1874961	Lo siento. No tengo mucho tiempo.
1875006	Siento lo del otro día.
1875719	¿Quién es el hombre que estaba hablando contigo?
1875822	Es lo que soy.
1875881	No sé quién soy.
1875909	Yo la he visto antes.
1875911	Yo le he visto antes.
1876033	«No puedo dormir.» «Yo tampoco.»
1876043	¡Menos mal!
1876049	No le dije nada.
1876076	No les dije nada.
1876084	Es parte del trabajo.
1876487	Ella te gusta, ¿verdad?
1876488	Él te gusta, ¿verdad?
1876490	Gracias por hacer esto.
1876492	Puede que haya algo de verdad.
1876813	Todo el mundo la quiere.
1876913	He aquí un ejemplo.
1876914	Aquí tienes un ejemplo.
1878509	¿Qué he hecho?
1879595	Él no es el mismo tipo de antes.
1879614	No podemos vivir sin agua un día más.
1879710	¿Puedo hablar con vosotros?
1879715	¿Puedo hablar ahora contigo?
1879735	Puedes hablar con ella.
1880045	No había nadie ahí.
1881190	Dime qué pasa.
1884400	Le dijo adiós con la mano.
1887000	Todavía no ha venido nadie.
1890384	¿Qué sabes sobre él?
1890433	Es dinero fácil.
1890524	Tu nombre, por favor.
1891219	Soy tu padre.
1891221	Estoy diciendo la verdad.
1893581	De verdad no lo sé.
1894296	No me gusta tu nombre.
1896107	¡Es tan bonito!
1896118	No es verdad.
1896119	No es mucho.
1896130	No es mía.
1896160	Da un poco de miedo.
1896168	Todo está aquí.
1896169	Aquí está todo.
1896173	Es bonito.
1897595	¿Dónde has estado todo este tiempo?
1897596	¿Dónde habéis estado todo este tiempo?
1897598	¿Cómo lo has hecho?
1897619	Ella no quería que él se fuera.
1897620	Él no quería que ella se fuera.
1897627	¡Pero es cierto!
1897628	¡Pero es verdad!
1897647	No estás solo.
1897838	¿Qué era eso?
1898692	Eso no es lo que quiero.
1898694	Eso no es en lo que estaba pensando.
1898696	Eso no es mi culpa.
1898721	Eso es lo que quiero.
1898727	¿Por qué está pasando esto?
1898864	Nadie dijo nada.
1899636	No sé qué pasa aquí.
1900349	Hay un problema.
1900715	Ahora me siento mal.
1901117	Esto no es tan fácil como se ve.
1901118	Esto no es tan difícil como se ve.
1901119	Esto no es para ti.
1901148	Esto es culpa mía.
1901389	Aún hay tiempo.
1901470	Gracias por eso.
1901472	Gracias por la ayuda.
1901527	Él es mi hijo.
1903142	Me lo ha dado.
1903587	Ahora sé por qué.
1903810	¡Ven!
1904204	Es su problema, no el mío.
1904205	Es tu problema, no el mío.
1904488	Esto es todo lo que tengo.
1905626	Sé que lo sabe.
1905659	¿Estás de acuerdo conmigo?
1905908	Mi tía tenía tres hijos.
1905913	¿Puedes hacer eso de nuevo?
1908539	¡Era tan bonito!
1911206	Diga 33.
1911223	Bien hecho.
1917712	¿Puedes empezar mañana?
1917735	¿Podemos hablar de eso más tarde?
1917736	¿Podemos ir allí?
1917741	¿Las dos estáis bien?
1917876	¿Puedes ver algo?
1918210	Sé cuál es tu nombre.
1918263	¿Todo está bien aquí?
1919433	No está de acuerdo con su familia.
1922125	Él quiere venir con nosotros.
1922641	¿Qué tiempo hace?
1923336	Eso pienso yo.
1928050	Eso no es seguro.
1929172	¿Estás aquí sola?
1930949	Pienso que él vale.
1930950	Pienso que vale.
1931558	Estoy fuera de mí.
1932214	Eso no es problema mío.
1933233	¡Aquí estamos!
1934686	Yo tampoco entiendo.
1939176	Creo que debe ir allí.
1939205	Es así de fácil.
1939761	Mi padre está en casa.
1939797	¿Estás feliz con eso?
1944116	Bueno, ahora me tengo que ir.
1945612	Ayer te vi.
1945980	¿Tienen dinero?
1946034	Sé una cosa, que no sé nada.
1946115	No voy en serio.
1946173	Tienes que hacer como digo.
1946392	Espera aquí.
1947352	¿No tengo razón?
1947353	¿De quién fue esa idea?
1950211	Soy mayor que tú.
1953354	No puedo comer.
1953361	No puedo hacer nada esta noche.
1957678	¿Dónde has estado toda la noche?
1957979	Él está en casa.
1959234	¿Seguro que esto es lo que quieres?
1961171	¿No tienes nada de dinero?
1961877	Ella es dos años mayor que yo.
1962601	No puedo decir lo que es.
1966653	Puedo comer cualquier cosa.
1968754	No me gusta.
1969253	Estoy aquí como tu amigo.
1970677	¿Tenéis alguna pregunta?
1972288	Yo te llevo.
1973151	Hasta ahora todo bien.
1973451	No soy tu padre.
1976073	¿Qué cama quieres?
1976168	No tengo nada.
1976176	Después de usted.
1976177	Después de vosotros.
1976381	Me gustaría que hubiera más gente como tú.
1976387	Mi lugar está aquí.
1976549	¿Sabes en qué día estamos?
1976550	¿Sabes qué día es?
1981286	¿Tengo razón?
1981308	¿Me estás diciendo cómo hacer mi trabajo?
1984629	Todavía no pueden ir.
1984674	¿Cuándo tienes tiempo?
1984682	¿Tienes un hijo?
1987433	¿Sabes qué día es hoy?
1987575	Se lo he dicho todo.
1987576	Se lo dije todo.
1988541	En ese momento, él estaba aquí.
1991354	Buenos días, ¿cómo estáis?
1991355	Buenos días, ¿cómo estás?
1991579	Mi madre es mayor que mi padre.
1991728	¿Puedes hacerlo en un día?
1993298	¿Por qué estoy aquí?
1993778	¿Quién te hizo esto?
1993783	¿Quién más estaba ahí?
1993801	¿Cuál quieres?
1993818	¿Dónde está el otro?
1993819	¿Dónde está la otra?
1993824	¿Dónde está tu familia?
1993841	Es muy grande.
1995900	¿Todavía me quieres?
1995908	¿Quieres hacerlo?
1996660	Estoy en problemas. Necesito tu ayuda.
1996664	¿Hola? ¿Todavía estás aquí?
1999994	Mi hermano nada bien.
2000006	Sabes de eso, ¿cierto?
2001346	Soy tu hermano.
2001463	No estoy feliz.
2001464	No soy feliz.
2001465	No voy.
2001710	¿Qué es todo esto?
2001712	¿Para qué es esto?
2001718	¿Qué pasó después?
2001730	¿Qué más puedes hacer?
2001836	Todo fue para nada.
2002082	Estoy viendo una casa.
2002083	Yo me quiero.
2002086	Me gusta comer.
2002093	¿Cómo de grande es?
2002095	¿Cómo estáis?
2002097	¡Qué bonito!
2002104	Quiere más.
2002325	Hay un niño.
2002327	Están aquí.
2003873	Quiere ir.
2003878	Le gusta el dinero.
2003912	¿Lo he dicho?
2003957	Todo el mundo quiere vivir una vida feliz.
2004081	¿Ella lo ha dicho?
2004151	¿Vosotros dos estáis bien?
2004178	¿Somos amigos?
2004179	¿Vamos?
2004248	¿Quién lo dice?
2004263	Lo hemos visto.
2004405	Creo que nos va bien.
2004421	Sé lo que está pensando.
2004422	Sé lo que estás pensando.
2004423	Sé lo que estáis pensando.
2005522	Estoy aquí.
2005524	Todavía estoy aquí.
2005634	Sé quién lo ha hecho.
2005651	¿Qué sabes?
2005652	¿Qué has visto?
2005788	Ahora mismo no estoy seguro.
2006317	Ha estado muerto diez años.
2008093	¿Quién más lo sabe?
2008111	No podemos hacerlo.
2008113	Podemos hacerlo.
2008121	La hemos visto.
2008655	Hay que hacer algo.
2008688	Quiero ir.
2008694	Así me gusta.
2008728	Tienes que venir.
2008730	Tiene que venir.
2008733	Así es como le gusta.
2008755	Sabía que algo no iba bien.
2008775	Algo no va bien.
2009069	No me digas eso.
2010023	¿En dónde están todos?
2011045	Te necesito aquí.
2011067	Estoy viendo su casa.
2011101	Quiero una familia.
2011204	No está ahí.
2011215	¿Ella me quiere?
2011216	¿Lo ves?
2011225	¿Puedes hacerlo?
2011240	¿De quién son?
2011246	Todos lo sabemos.
2013758	Sé parte nuestra.
2017007	Así es la vida.
2019240	Quiere venir.
2019427	No dije nada.
2019438	Eres muy mala.
2019546	¿Ahora dónde estoy?
2019568	¿Qué puedes hacer?
2024470	¿Dónde estamos ahora?
2024471	¿Cuándo nos vamos?
2024488	¿Cuál es tu plan?
2024498	¿Qué ha hecho?
2024528	Todavía estamos aquí.
2024842	¿Dónde está mi teléfono?
2024843	¿Dónde está mi dinero?
2024854	Yo estaba aquí antes.
2024855	Quiero tu amor.
2024862	Todavía te quiero.
2024872	Estoy viendo tu casa.
2024886	Lo vi todo.
2024899	Tengo que hacerlo ahora.
2024900	Me gusta tu nombre.
2026813	Quiero que la vida sea como antes.
2027421	Ella sabe quién soy.
2028945	Necesito este dinero.
2028946	Necesito un poco de agua.
2028992	No quiero niños.
2031394	¿De verdad es mío?
2031399	Es amigo de mi hermano.
2033101	Está mejor.
2033124	Entonces, ¿cuál es el plan?
2033177	Quiero saber tu nombre.
2033218	Quiero dar las gracias.
2034287	No puede hacerlo.
2035820	Él es tu amigo.
2036359	Ahora es una mujer.
2036360	No es un niño.
2036361	No es una niña.
2038287	¿Qué quiere?
2038292	¿Qué no puedes hacer?
2038294	¿Qué estamos haciendo?
2038337	Será fácil.
2038356	Lo siento, no quiero hablar de eso.
2039204	Su nombre, por favor.
2042152	¿Cómo está mi padre?
2042164	¿Cómo podemos hacerlo?
2042166	¿Cómo se puede hacer?
2042170	¿Cómo de grande es su familia?
2042196	¿Has visto esto?
2042208	¿Tiene dinero?
2042215	¿Eres feliz aquí?
2042218	Eres un buen hombre.
2043271	No dijo nada.
2044380	Tiene una gran familia.
2045276	No me gusta este lugar.
2045418	Siento lo de ayer.
2045421	Tengo otra pregunta.
2045719	¿Tienes?
2046621	Nadie lo sabe mejor que vosotros.
2046952	Él habla mucho de su padre.
2047443	Ahora no puedo ir.
2049170	Entonces no estaba aquí.
2049190	Quería decir que no.
2049192	Todavía quiero ir.
2050324	No tienes que hablar de eso si no quieres.
2050332	No quiero pensar en lo que podría haber pasado.
2051777	¿Qué le gusta hacer?
2052763	Sabía que te gustaría.
2052766	Sabía que os gustaría.
2053270	Ahora quiero dormir.
2053667	No quiero hablar de eso contigo.
2054994	Eso es un problema.
2055023	¿Cómo estáis ahora?
2055368	Quiero hablar contigo.
2055574	¿Podemos hablar más tarde?
2055631	¿Me veo bien?
2056222	Nunca he dicho eso.
2056339	Es todo lo que sé.
2057229	Todavía quiere venir.
2057252	Él no es nada feliz.
2057327	¡De verdad que no necesito ayuda!
2057330	¿Cómo los quiere?
2058846	La vi tres veces.
2058858	Lo he visto antes.
2058916	Lo vi hace una semana.
2059370	Lo vi ayer.
2059646	¿Esta es tu familia?
2059729	Ya no soy un niño.
2061301	¿Por qué no lo has hecho?
2061305	Él no parece feliz.
2061307	No puedo hacerlo solo.
2061308	No puedo hacerlo sola.
2061835	No sé qué quiero hacer.
2062086	¡Yo soy!
2062784	¡Sé una buena chica!
2062982	Hay algo que tengo que decir.
2062984	Yo también tengo algo para ti.
2063503	Tengo un gran problema.
2066932	Todavía le quería.
2066977	No tengo ni idea de lo que está pasando ahí.
2067002	Solo quiero lo mejor para ti.
2067003	Yo solo quiero lo mejor para ti.
2067004	Yo solo quiero lo mejor para vosotros.
2067037	No tengo todo el día.
2068278	No soy una persona.
2068290	Eres mala.
2068316	No eres mi padre.
2068319	No era muy difícil.
2068333	No es mi hermana.
2069379	¿Estás haciendo algo para comer?
2070518	No le quiero.
2071734	¿Qué pasa aquí?
2071737	¿Qué ha pasado ahí dentro?
2071751	Todavía no la hemos visto.
2071754	Todavía no lo hemos visto.
2071781	Hay algo que tengo que saber.
2071802	Ha pasado algo, ¿verdad?
2071822	Hay algo que tengo que hacer.
2071824	Eso es algo que yo no podría hacer.
2071829	La he visto antes.
2073645	¿Quieres dormir?
2073668	¿Me tienes miedo?
2073953	¿Te gusta tu coche?
2073976	¿Dijo algo?
2073979	Por favor, ven conmigo.
2074086	Siempre dices eso.
2074088	¿Lo quieres?
2074114	¿De quién es ese teléfono?
2074795	¿Qué no te gusta?
2074796	¿Qué no tenéis?
2074847	Están aquí por mí.
2075033	El mundo es muy grande.
2075043	Él la quería.
2075057	Eres grande.
2075073	¿Se ha ido?
2075076	Les quiero.
2075077	Le quiero.
2075084	Estoy mejor.
2075085	Tengo miedo.
2075089	Ella nos quiere.
2075098	Mira allí.
2077329	¿Hay algo nuevo?
2078853	Todos lo están haciendo.
2078924	¿No quieres ir?
2079560	Era un buen amigo.
2081231	¿Cómo se puede hacer esto?
2081241	Su familia me quería.
2082335	¿Cómo estás estos días?
2082410	Feliz 2013.
2083801	Ella parece tener muchos amigos.
2083858	¿Estás sola?
2084453	¿Te ha pasado algo?
2084568	¿Esto cuándo pasó?
2084586	Lo siento, pero no puedo hacerlo.
2084649	Quería tener hijos.
2084653	Quiero saber todo.
2084654	Quiero ser tu marido.
2084666	Quiero saber la verdad.
2085994	No puedo ir contigo.
2087333	No quiero ningún problema.
2088947	¿Para dónde vas?
2089424	No quiero vivir de esta manera.
2090029	Es mi mejor amigo.
2090033	Parece muy feliz.
2090035	Tiene muchos amigos.
2090052	No haga eso, por favor.
2090133	¿Eso es algo bueno?
2090137	¿Va alguien más?
2090150	Casi nunca estoy en casa.
2090166	Quiero estar solo.
2090289	No quiero ser parte de esto.
2092176	Nadie sabía qué decir.
2093108	No había nadie en casa.
2093151	Nadie se sabe su nombre.
2093384	Dime qué ves.
2094392	¿Cuándo te gustaría empezar?
2094469	Sabemos quién eres.
2094496	Siempre hace lo que quiere.
